List,Target,Word,Lexicality,Stratum,Root,KM_Dom_PoS,WF,CD,N,N_WF,N_CD,Length,Lemma,Ġabra_PoS,Gloss,NomGender,NomNumber,AdpPerson,AdpGender,AdpNumber,SubPerson,SubGender,SubNumber,DirPerson,DirGender,DirNumber,IndPerson,IndGender,IndNumber,Aspect,Polarity,SwapNeighbor,SwapOutcome,SwapWF,SwapCD
37,59385,tisru,Nonce,Nonce,Nonce,Nonce,0,0,15,1256,1117,5,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
41,56637,tissaħħaw,Nonce,Nonce,Nonce,Nonce,0,0,8,4034,3412,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
16,53187,tissalfagwardja,Nonce,Nonce,Nonce,Nonce,0,0,2,495,452,15,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
51,58467,tissarrad,Nonce,Nonce,Nonce,Nonce,0,0,2,806,751,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
5,50273,tissejjaf,Nonce,Nonce,Nonce,Nonce,0,0,3,4168,3365,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
47,58901,tissejjarx,Nonce,Nonce,Nonce,Nonce,0,0,2,61,54,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
32,59072,tissiekeb,Nonce,Nonce,Nonce,Nonce,0,0,2,1479,1055,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
55,60295,tissir,Nonce,Nonce,Nonce,Nonce,0,0,24,64152,26455,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
32,55780,tissira,Nonce,Nonce,Nonce,Nonce,0,0,14,7589,4175,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
5,50749,tissoġġa,Nonce,Nonce,Nonce,Nonce,0,0,1,1,1,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,58859,tistagħrbux,Nonce,Nonce,Nonce,Nonce,0,0,1,4,4,11,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
2,50877,tistednix,Nonce,Nonce,Nonce,Nonce,0,0,1,35,35,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
46,58576,tistela,Nonce,Nonce,Nonce,Nonce,0,0,7,952,749,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
50,58793,tistemm,Nonce,Nonce,Nonce,Nonce,0,0,7,2472,2221,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,59416,tisthija,Nonce,Nonce,Nonce,Nonce,0,0,2,50,49,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
13,52453,tistieqna,Nonce,Nonce,Nonce,Nonce,0,0,1,6,6,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
45,59206,tistierena,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
43,61451,tistin,Nonce,Nonce,Nonce,Nonce,0,0,19,2578,1442,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
12,53053,tistir,Nonce,Nonce,Nonce,Nonce,0,0,14,1407,1111,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
16,53259,tiswad,Nonce,Nonce,Nonce,Nonce,0,0,4,7711,5054,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,61460,tiswint,Nonce,Nonce,Nonce,Nonce,0,0,3,56,51,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
6,50556,titatt,Nonce,Nonce,Nonce,Nonce,0,0,3,17,16,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
33,55671,titbażwal,Nonce,Nonce,Nonce,Nonce,0,0,1,11,11,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
35,60137,titbiżżel,Nonce,Nonce,Nonce,Nonce,0,0,1,713,565,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
45,59702,titburek,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
23,53591,titfassar,Nonce,Nonce,Nonce,Nonce,0,0,6,1972,1667,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
5,50554,titfiżżel,Nonce,Nonce,Nonce,Nonce,0,0,1,713,565,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
4,50020,titġabbar,Nonce,Nonce,Nonce,Nonce,0,0,4,1328,1128,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
6,50440,titgaċċa,Nonce,Nonce,Nonce,Nonce,0,0,3,403,344,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
25,61461,titgħaffeż,Nonce,Nonce,Nonce,Nonce,0,0,1,9,9,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
28,55732,titgħatha,Nonce,Nonce,Nonce,Nonce,0,0,5,263,250,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
28,58898,titġierek,Nonce,Nonce,Nonce,Nonce,0,0,1,24,24,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
32,55488,titgrallem,Nonce,Nonce,Nonce,Nonce,0,0,2,1418,1130,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
8,52322,titħaddel,Nonce,Nonce,Nonce,Nonce,0,0,4,3950,2900,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
23,54195,titħaffen,Nonce,Nonce,Nonce,Nonce,0,0,3,339,309,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
22,53928,titħaffimx,Nonce,Nonce,Nonce,Nonce,0,0,2,3,3,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
27,55801,titħarat,Nonce,Nonce,Nonce,Nonce,0,0,3,241,215,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
11,51355,titħarred,Nonce,Nonce,Nonce,Nonce,0,0,4,283,254,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
27,55410,titjiem,Nonce,Nonce,Nonce,Nonce,0,0,9,3555,2998,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
25,61462,titkares,Nonce,Nonce,Nonce,Nonce,0,0,2,430,385,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
19,54635,titkarrar,Nonce,Nonce,Nonce,Nonce,0,0,3,52,52,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
48,57829,titkaskat,Nonce,Nonce,Nonce,Nonce,0,0,1,20,20,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
43,59925,titkattad,Nonce,Nonce,Nonce,Nonce,0,0,1,365,349,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
35,55649,titkessaqx,Nonce,Nonce,Nonce,Nonce,0,0,2,33,31,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
25,61463,titkien,Nonce,Nonce,Nonce,Nonce,0,0,4,450,397,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
40,60134,titkijjel,Nonce,Nonce,Nonce,Nonce,0,0,1,505,357,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
10,52101,titlisseż,Nonce,Nonce,Nonce,Nonce,0,0,1,29,17,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
12,52593,titmalla,Nonce,Nonce,Nonce,Nonce,0,0,3,2319,1955,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
37,57122,titmassal,Nonce,Nonce,Nonce,Nonce,0,0,2,1405,1253,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
39,57025,titnaddar,Nonce,Nonce,Nonce,Nonce,0,0,2,719,588,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
46,60310,titnaqqak,Nonce,Nonce,Nonce,Nonce,0,0,5,3844,2980,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
29,55326,titnissem,Nonce,Nonce,Nonce,Nonce,0,0,2,490,349,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
17,52666,titqabbex,Nonce,Nonce,Nonce,Nonce,0,0,2,249,231,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
25,61464,titqallasx,Nonce,Nonce,Nonce,Nonce,0,0,2,530,427,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
26,61465,titqalleġ,Nonce,Nonce,Nonce,Nonce,0,0,1,27,26,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
14,52892,titremmen,Nonce,Nonce,Nonce,Nonce,0,0,1,272,252,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,59461,titrib,Nonce,Nonce,Nonce,Nonce,0,0,14,15453,8834,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
17,53676,tittejjeċ,Nonce,Nonce,Nonce,Nonce,0,0,3,667,546,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
43,58931,tittiefed,Nonce,Nonce,Nonce,Nonce,0,0,4,15507,8879,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
28,55729,titwaħħam,Nonce,Nonce,Nonce,Nonce,0,0,6,1368,930,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
5,50604,titwalliex,Nonce,Nonce,Nonce,Nonce,0,0,2,242,216,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
10,52359,titwaqqar,Nonce,Nonce,Nonce,Nonce,0,0,6,4024,3039,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
1,50294,titwassar,Nonce,Nonce,Nonce,Nonce,0,0,7,1619,1338,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
21,54227,titwettas,Nonce,Nonce,Nonce,Nonce,0,0,3,3183,2477,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
27,55278,titxieżen,Nonce,Nonce,Nonce,Nonce,0,0,1,8,8,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,59529,titżejjilx,Nonce,Nonce,Nonce,Nonce,0,0,2,56,53,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
37,56198,titżinġa,Nonce,Nonce,Nonce,Nonce,0,0,1,28,27,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
7,52074,tivvoka,Nonce,Nonce,Nonce,Nonce,0,0,5,3176,1768,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
6,50872,tiwkompla,Nonce,Nonce,Nonce,Nonce,0,0,3,1254,1084,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
1,50345,tiwlandiż,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
17,52970,tixbima,Nonce,Nonce,Nonce,Nonce,0,0,2,117,103,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
11,51338,tixdaqx,Nonce,Nonce,Nonce,Nonce,0,0,3,54,51,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
7,50766,tixklu,Nonce,Nonce,Nonce,Nonce,0,0,6,347,331,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
1,50684,tixkol,Nonce,Nonce,Nonce,Nonce,0,0,4,1610,1169,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
10,51518,tixraf,Nonce,Nonce,Nonce,Nonce,0,0,6,593,553,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
50,68102,tixrak,Nonce,Nonce,Nonce,Nonce,0,0,6,500,480,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,68037,tixrieħ,Nonce,Nonce,Nonce,Nonce,0,0,7,480,397,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
49,59049,tixril,Nonce,Nonce,Nonce,Nonce,0,0,11,2759,1777,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
26,61466,tixru,Nonce,Nonce,Nonce,Nonce,0,0,15,250,177,5,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
26,61467,tixtaqilhom,Nonce,Nonce,Nonce,Nonce,0,0,3,41,41,11,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
15,52046,tixx,Nonce,Nonce,Nonce,Nonce,0,0,30,1295,819,4,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
29,57329,tixxankar,Nonce,Nonce,Nonce,Nonce,0,0,1,806,736,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
26,61468,tixxenju,Nonce,Nonce,Nonce,Nonce,0,0,1,11,11,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
10,52350,tixxerrad,Nonce,Nonce,Nonce,Nonce,0,0,1,60,52,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
27,55511,tiżbiddel,Nonce,Nonce,Nonce,Nonce,0,0,4,440,381,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
49,58098,tiżi,Nonce,Nonce,Nonce,Nonce,20,19,49,193143,53624,4,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
2,50914,tiżika,Nonce,Nonce,Nonce,Nonce,0,0,6,6754,4388,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
48,56229,tiżjied,Nonce,Nonce,Nonce,Nonce,0,0,6,11281,7535,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
55,60255,tiżjim,Nonce,Nonce,Nonce,Nonce,0,0,3,1140,719,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
42,61469,tiżmit,Nonce,Nonce,Nonce,Nonce,0,0,4,362,135,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
6,51191,tiżren,Nonce,Nonce,Nonce,Nonce,0,0,6,1110,911,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
8,51622,tiżret,Nonce,Nonce,Nonce,Nonce,0,0,5,415,349,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
40,56312,tiżri,Nonce,Nonce,Nonce,Nonce,0,0,19,8612,5949,5,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
16,53581,tiżwiliet,Nonce,Nonce,Nonce,Nonce,0,0,1,3,3,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
7,51863,tiżżilx,Nonce,Nonce,Nonce,Nonce,0,0,4,150,144,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
45,57326,tjabir,Nonce,Nonce,Nonce,Nonce,0,0,4,19,18,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
50,68119,tjaħma,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
52,58924,tjamminga,Nonce,Nonce,Nonce,Nonce,0,0,1,28,26,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
10,52064,tjazek,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
52,58875,tjeffin,Nonce,Nonce,Nonce,Nonce,0,0,1,10,7,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
22,54493,tjieħi,Nonce,Nonce,Nonce,Nonce,0,0,4,20,20,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
51,58519,tjolenta,Nonce,Nonce,Nonce,Nonce,0,0,1,16,10,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
5,50589,tjoniċi,Nonce,Nonce,Nonce,Nonce,0,0,5,103,31,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
36,57147,tkabban,Nonce,Nonce,Nonce,Nonce,0,0,1,2178,1821,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
12,52705,tkabbat,Nonce,Nonce,Nonce,Nonce,0,0,7,3407,2825,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
41,58694,tkabbaż,Nonce,Nonce,Nonce,Nonce,0,0,1,2178,1821,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,tkabbaz,Yes,0,0
43,56892,tkabblet,Nonce,Nonce,Nonce,Nonce,0,0,4,123,111,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
38,55798,tkabthomx,Nonce,Nonce,Nonce,Nonce,0,0,1,3,3,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
16,53883,tkafkir,Nonce,Nonce,Nonce,Nonce,0,0,3,934,603,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
50,57107,tkali,Nonce,Nonce,Nonce,Nonce,0,0,15,32169,13287,5,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
40,56267,tkallas,Nonce,Nonce,Nonce,Nonce,0,0,6,16338,7671,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
48,59777,tkallem,Nonce,Nonce,Nonce,Nonce,0,0,1,27450,17522,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
26,61470,tkalli,Nonce,Nonce,Nonce,Nonce,0,0,9,35431,18873,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
46,57520,tkallihom,Nonce,Nonce,Nonce,Nonce,0,0,3,560,520,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
51,61471,tkaqqis,Nonce,Nonce,Nonce,Nonce,0,0,4,32399,12992,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
25,61472,tkassalha,Nonce,Nonce,Nonce,Nonce,0,0,2,85,83,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
35,56110,tkawkir,Nonce,Nonce,Nonce,Nonce,0,0,3,934,603,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
54,59846,tkaxtar,Nonce,Nonce,Nonce,Nonce,0,0,4,914,858,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
38,61473,tkażtar,Nonce,Nonce,Nonce,Nonce,0,0,4,444,421,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
37,56496,tkeddistux,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,10,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
3,50995,tkejjep,Nonce,Nonce,Nonce,Nonce,0,0,3,1101,822,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
7,52317,tkejjit,Nonce,Nonce,Nonce,Nonce,0,0,3,81,34,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
37,56157,tkejmu,Nonce,Nonce,Nonce,Nonce,0,0,2,139,109,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
52,61474,tkelib,Nonce,Nonce,Nonce,Nonce,0,0,2,2,2,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
32,57158,tkellifx,Nonce,Nonce,Nonce,Nonce,0,0,3,492,438,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
25,61475,tkellistx,Nonce,Nonce,Nonce,Nonce,0,0,1,205,185,9,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
29,55397,tkellqu,Nonce,Nonce,Nonce,Nonce,0,0,3,9350,7103,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
53,61476,tkendiq,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
16,54010,tkerin,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
42,61477,tkerraq,Nonce,Nonce,Nonce,Nonce,0,0,6,234,221,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
40,55603,tkerrħet,Nonce,Nonce,Nonce,Nonce,0,0,3,9,8,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
7,52080,tkerrxet,Nonce,Nonce,Nonce,Nonce,0,0,2,41,37,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
6,51257,tkessaq,Nonce,Nonce,Nonce,Nonce,0,0,4,9157,7212,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
19,54956,tkessid,Nonce,Nonce,Nonce,Nonce,0,0,2,389,148,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
24,61478,tkewwen,Nonce,Nonce,Nonce,Nonce,0,0,4,46,46,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
49,58158,tkexxif,Nonce,Nonce,Nonce,Nonce,0,0,3,120,42,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
40,56792,tkieben,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
48,61479,tkiffen,Nonce,Nonce,Nonce,Nonce,0,0,1,3,3,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
10,52408,tkim,Nonce,Nonce,Nonce,Nonce,0,0,21,31016,13578,4,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
47,58760,tkissew,Nonce,Nonce,Nonce,Nonce,0,0,4,1663,1363,7,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
50,58941,tkorjant,Nonce,Nonce,Nonce,Nonce,0,0,0,0,0,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
51,59308,tkorplix,Nonce,Nonce,Nonce,Nonce,0,0,2,1073,977,8,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
39,59382,tkoxri,Nonce,Nonce,Nonce,Nonce,0,0,3,5213,3570,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
45,58453,tkuppi,Nonce,Nonce,Nonce,Nonce,0,0,1,1936,1290,6,Nonce,Nonce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,0,0
